"subject_id","X0__0","X1__0","X2__0","X3__0","X0__1","X1__1","X2__1","X3__1","X0__2","X1__2","X2__2","X3__2","X0__3","X1__3","X2__3","X3__3","X0__4","X1__4","X2__4","X3__4","X0__5","X1__5","X2__5","X3__5"
"20","2.0","1.0","0.0","2.0","0.0","2.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","1.0","2.0","0.0","2.0","2.0","0.0","2.0","0.0","0.0"
"21","1.0","2.0","2.0","1.0","0.0","1.0","2.0","1.0","1.0","2.0","0.0","2.0","1.0","2.0","0.0","2.0","0.0","1.0","2.0","1.0","2.0","2.0","0.0","2.0"
"22","1.0","1.0","1.0","1.0","0.0","1.0","1.0","2.0","1.0","2.0","0.0","2.0","2.0","1.0","0.0","2.0","0.0","1.0","1.0","2.0","0.0","2.0","2.0","1.0"
"23","2.0","2.0","2.0","0.0","0.0","0.0","1.0","2.0","0.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0","0.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0"
"24","1.0","1.0","1.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","1.0","1.0","2.0"
"25","0.0","1.0","0.0","1.0","0.0","0.0","1.0","2.0","1.0","2.0","0.0","0.0","1.0","0.0","2.0","2.0","0.0","2.0","2.0","1.0","2.0","1.0","0.0","1.0"
"26","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","2.0","1.0","2.0"
"27","1.0","1.0","1.0","0.0","2.0","1.0","0.0","2.0","1.0","0.0","2.0","1.0","1.0","0.0","0.0","2.0","0.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0"
"28","0.0","1.0","2.0","0.0","2.0","0.0","0.0","2.0","0.0","0.0","2.0","0.0","2.0","1.0","1.0","2.0","0.0","0.0","2.0","0.0","2.0","1.0","0.0","0.0"
"29","2.0","1.0","0.0","2.0","2.0","2.0","2.0","0.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","0.0"
"30","2.0","2.0","2.0","2.0","2.0","2.0","0.0","2.0","0.0","0.0","2.0","0.0","2.0","2.0","1.0","0.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","2.0"
"31","1.0","1.0","2.0","2.0","1.0","0.0","2.0","0.0","1.0","2.0","1.0","0.0","2.0","0.0","1.0","1.0","0.0","0.0","2.0","2.0","2.0","2.0","0.0","0.0"
"32","1.0","1.0","2.0","0.0","2.0","2.0","1.0","2.0","0.0","2.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","0.0","0.0","1.0"
"33","0.0","0.0","2.0","2.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","2.0","1.0","2.0","0.0","0.0","2.0","0.0","1.0","2.0","0.0","2.0","2.0","0.0"
"34","2.0","0.0","2.0","2.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","2.0","2.0","2.0","2.0","0.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0","0.0"
"35","1.0","0.0","0.0","2.0","2.0","2.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","2.0","2.0","0.0"
"36","1.0","2.0","0.0","0.0","2.0","0.0","0.0","2.0","2.0","2.0","0.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0"
"37","1.0","0.0","1.0","0.0","1.0","1.0","1.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","1.0","2.0","0.0","2.0","2.0","1.0","2.0","0.0","0.0","2.0"
"38","2.0","0.0","2.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","0.0","0.0","1.0","1.0","1.0","2.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0"
"39","0.0","0.0","1.0","2.0","1.0","2.0","1.0","1.0","2.0","1.0","1.0","2.0","1.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","1.0"
"40","2.0","2.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0"
"41","2.0","0.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","1.0","2.0","0.0","2.0","1.0","0.0","2.0","0.0","2.0","2.0","2.0","2.0","1.0","0.0"
"42","1.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","0.0","2.0"
"43","1.0","1.0","1.0","1.0","0.0","2.0","2.0","2.0","0.0","0.0","0.0","1.0","1.0","2.0","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0"
"44","1.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","2.0","2.0","1.0","2.0","0.0","2.0","1.0","0.0","1.0","0.0","2.0","1.0","1.0","2.0","0.0"
"45","0.0","2.0","1.0","0.0","0.0","0.0","2.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0"
"46","2.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","2.0","1.0","0.0","0.0","1.0","1.0","1.0","1.0","2.0","0.0","2.0","2.0","0.0","2.0"
"47","1.0","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","2.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","1.0","1.0","0.0","0.0"
"48","0.0","0.0","1.0","1.0","0.0","0.0","0.0","2.0","0.0","0.0","2.0","2.0","2.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","2.0","2.0","0.0","2.0"
"49","1.0","0.0","2.0","2.0","0.0","2.0","1.0","0.0","1.0","0.0","2.0","2.0","2.0","2.0","0.0","0.0","2.0","0.0","2.0","2.0","1.0","0.0","2.0","0.0"
"50","0.0","0.0","2.0","2.0","2.0","2.0","0.0","1.0","0.0","0.0","2.0","0.0","2.0","2.0","0.0","2.0","0.0","1.0","2.0","2.0","2.0","2.0","1.0","0.0"
"51","2.0","2.0","0.0","2.0","0.0","2.0","2.0","2.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0","0.0","2.0","0.0","0.0","0.0","0.0","2.0","2.0","2.0"
"52","2.0","2.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","2.0","0.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0"
"53","0.0","2.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","2.0","1.0","1.0","0.0","1.0","2.0","2.0","2.0"
"54","1.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","0.0","1.0","0.0","0.0","1.0","0.0"
"55","0.0","2.0","2.0","2.0","2.0","1.0","0.0","0.0","0.0","2.0","2.0","0.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0","0.0","2.0","0.0","0.0","2.0"
"56","1.0","1.0","1.0","0.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0","2.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0","0.0","2.0","2.0","0.0","0.0"
"57","1.0","1.0","0.0","1.0","1.0","2.0","0.0","0.0","2.0","0.0","0.0","2.0","1.0","2.0","1.0","0.0","2.0","0.0","2.0","2.0","1.0","2.0","0.0","0.0"
"58","0.0","1.0","2.0","0.0","2.0","1.0","0.0","1.0","0.0","2.0","2.0","0.0","2.0","2.0","0.0","2.0","0.0","2.0","2.0","0.0","2.0","0.0","0.0","1.0"
"59","1.0","2.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","0.0"
"60","0.0","2.0","2.0","0.0","2.0","0.0","1.0","1.0","0.0","1.0","0.0","1.0","2.0","0.0","1.0","1.0","2.0","0.0","1.0","0.0","1.0","0.0","0.0","2.0"
"61","1.0","2.0","2.0","0.0","1.0","0.0","0.0","2.0","2.0","2.0","1.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","0.0","0.0"
"62","2.0","1.0","2.0","1.0","0.0","2.0","2.0","0.0","1.0","0.0","0.0","2.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","2.0","1.0","2.0","0.0","0.0"
"63","1.0","0.0","1.0","2.0","2.0","2.0","0.0","2.0","0.0","1.0","2.0","1.0","2.0","1.0","1.0","0.0","2.0","1.0","0.0","0.0","2.0","1.0","2.0","2.0"
"64","1.0","0.0","0.0","2.0","2.0","2.0","2.0","0.0","2.0","0.0","1.0","2.0","0.0","2.0","0.0","2.0","1.0","0.0","0.0","2.0","2.0","0.0","0.0","1.0"
"65","2.0","0.0","2.0","2.0","2.0","2.0","1.0","0.0","2.0","0.0","1.0","2.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","2.0","2.0","0.0"
"66","2.0","2.0","0.0","0.0","2.0","1.0","2.0","2.0","0.0","0.0","1.0","1.0","0.0","2.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0","0.0"
"67","2.0","1.0","0.0","0.0","0.0","1.0","2.0","2.0","2.0","2.0","0.0","2.0","0.0","1.0","2.0","0.0","2.0","2.0","0.0","1.0","0.0","1.0","1.0","1.0"
"68","1.0","1.0","2.0","1.0","0.0","1.0","0.0","0.0","1.0","2.0","1.0","0.0","0.0","2.0","0.0","2.0","1.0","2.0","2.0","2.0","1.0","1.0","0.0","2.0"
"69","1.0","0.0","1.0","1.0","0.0","2.0","0.0","0.0","2.0","1.0","0.0","1.0","0.0","2.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","1.0","1.0"
"70","1.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","0.0","2.0","0.0","0.0","0.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0"
"71","2.0","2.0","2.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","2.0","1.0","2.0","0.0","0.0","2.0","0.0","0.0","2.0","1.0","2.0","0.0","0.0"
"72","1.0","0.0","0.0","2.0","2.0","2.0","0.0","0.0","2.0","0.0","2.0","2.0","1.0","2.0","2.0","0.0","1.0","0.0","0.0","2.0","0.0","2.0","1.0","1.0"
"73","2.0","0.0","0.0","1.0","0.0","1.0","1.0","0.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","0.0","2.0","2.0","2.0"
"74","0.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","0.0","2.0","2.0","2.0","2.0","1.0","0.0","0.0","0.0","1.0","2.0","2.0"
"75","1.0","1.0","1.0","1.0","1.0","0.0","0.0","2.0","2.0","0.0","2.0","0.0","2.0","1.0","2.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","0.0","0.0"
"76","1.0","0.0","1.0","2.0","0.0","2.0","2.0","2.0","2.0","0.0","0.0","2.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","1.0","1.0","2.0","0.0"
"77","0.0","2.0","2.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","2.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","2.0","2.0","0.0","2.0"
"78","0.0","0.0","2.0","0.0","2.0","2.0","1.0","0.0","1.0","0.0","1.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","1.0","0.0","1.0","1.0","0.0","0.0"
"79","2.0","0.0","1.0","2.0","2.0","2.0","0.0","0.0","1.0","0.0","2.0","2.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","2.0","2.0","2.0","0.0","0.0"
"80","0.0","2.0","1.0","0.0","2.0","0.0","0.0","2.0","0.0","2.0","2.0","0.0","1.0","0.0","0.0","2.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","2.0"
"81","0.0","2.0","2.0","1.0","2.0","0.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","1.0","2.0","2.0","2.0","2.0","0.0","1.0","2.0","2.0","1.0","0.0"
"82","2.0","0.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","1.0","2.0","0.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","1.0","0.0","1.0"
"83","2.0","0.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","1.0","2.0","2.0","2.0","0.0","0.0","0.0","0.0","1.0","2.0","2.0","0.0","2.0","0.0"
"84","2.0","1.0","1.0","0.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"85","1.0","0.0","0.0","2.0","0.0","2.0","2.0","0.0","0.0","0.0","1.0","2.0","0.0","2.0","1.0","0.0","1.0","0.0","0.0","2.0","0.0","2.0","0.0","2.0"
"86","1.0","2.0","2.0","1.0","0.0","1.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","1.0","1.0","1.0","0.0","2.0","1.0"
"87","1.0","1.0","0.0","2.0","2.0","1.0","1.0","2.0","0.0","2.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","0.0","2.0","0.0","2.0","2.0"
"88","1.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","2.0","1.0","2.0","0.0","0.0","1.0","0.0","2.0","2.0","0.0","0.0","1.0"
"89","2.0","1.0","1.0","2.0","0.0","0.0","1.0","0.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","2.0","2.0"
"90","2.0","2.0","0.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","0.0","1.0","2.0","1.0","1.0","2.0","1.0","2.0","0.0","0.0","1.0","0.0","1.0","2.0"
"91","1.0","0.0","2.0","2.0","1.0","2.0","1.0","0.0","2.0","0.0","0.0","2.0","2.0","2.0","1.0","0.0","0.0","0.0","2.0","2.0","0.0","2.0","1.0","0.0"
"92","0.0","2.0","0.0","0.0","0.0","0.0","2.0","2.0","1.0","2.0","2.0","0.0","1.0","0.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0"
"93","1.0","0.0","1.0","0.0","1.0","1.0","2.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","1.0","2.0","0.0","1.0","1.0","2.0","1.0"
"94","1.0","0.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0"
"95","0.0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","0.0","1.0","2.0","1.0"
"96","2.0","0.0","1.0","2.0","2.0","2.0","1.0","0.0","1.0","0.0","2.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","2.0","0.0","2.0","0.0","0.0"
"97","1.0","0.0","0.0","2.0","2.0","2.0","2.0","0.0","1.0","0.0","0.0","2.0","0.0","2.0","1.0","0.0","0.0","0.0","1.0","2.0","0.0","2.0","2.0","0.0"
"98","0.0","2.0","2.0","1.0","2.0","2.0","0.0","2.0","0.0","1.0","2.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","2.0","1.0","0.0","2.0"
"99","1.0","2.0","1.0","0.0","1.0","0.0","0.0","2.0","0.0","2.0","1.0","0.0","1.0","0.0","2.0","2.0","0.0","2.0","0.0","0.0","0.0","0.0","1.0","2.0"
"100","2.0","0.0","0.0","1.0","0.0","0.0","2.0","0.0","2.0","2.0","0.0","1.0","0.0","0.0","2.0","0.0","1.0","1.0","0.0","1.0","1.0","1.0","0.0","1.0"
"101","2.0","1.0","0.0","2.0","0.0","0.0","1.0","2.0","2.0","0.0","1.0","0.0","1.0","1.0","1.0","0.0","1.0","0.0","0.0","2.0","2.0","2.0","0.0","1.0"
"102","0.0","1.0","0.0","1.0","0.0","1.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","0.0","0.0","0.0","1.0","2.0","0.0","2.0","0.0","0.0"
"103","0.0","1.0","2.0","2.0","2.0","0.0","0.0","2.0","0.0","1.0","2.0","1.0","2.0","1.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","1.0"
"104","1.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","0.0","2.0","1.0","0.0","1.0","0.0","0.0","2.0","0.0","1.0","2.0","1.0","2.0","1.0","0.0","1.0"
"105","1.0","2.0","0.0","2.0","0.0","0.0","2.0","0.0","2.0","2.0","0.0","2.0","0.0","1.0","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.0","2.0","0.0"
"106","0.0","0.0","1.0","2.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","2.0","1.0","0.0"
"107","2.0","2.0","2.0","0.0","2.0","0.0","0.0","2.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","2.0","0.0","0.0","1.0","0.0","2.0","2.0"
"108","0.0","0.0","2.0","0.0","1.0","1.0","0.0","1.0","1.0","2.0","2.0","2.0","0.0","2.0","0.0","1.0","1.0","0.0","0.0","1.0","2.0","1.0","1.0","2.0"
"109","2.0","2.0","1.0","0.0","1.0","0.0","2.0","2.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","2.0","1.0","0.0","2.0","0.0","1.0","2.0"
"110","1.0","0.0","2.0","0.0","1.0","2.0","0.0","2.0","0.0","0.0","1.0","1.0","1.0","0.0","1.0","0.0","0.0","2.0","0.0","2.0","0.0","2.0","2.0","0.0"
"111","0.0","0.0","2.0","2.0","0.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","0.0","0.0","1.0","1.0","1.0","2.0","1.0","1.0","0.0","1.0"
"112","2.0","0.0","0.0","1.0","0.0","0.0","2.0","0.0","1.0","0.0","0.0","0.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","1.0","0.0","0.0"
"113","0.0","1.0","2.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","2.0","1.0","2.0","1.0","0.0","1.0","1.0","0.0","0.0","1.0","2.0","0.0"
"114","0.0","2.0","2.0","0.0","2.0","0.0","2.0","2.0","0.0","2.0","0.0","0.0","0.0","0.0","1.0","2.0","2.0","2.0","0.0","0.0","1.0","0.0","1.0","1.0"
"115","2.0","0.0","1.0","1.0","1.0","1.0","0.0","2.0","2.0","0.0","0.0","2.0","0.0","2.0","2.0","2.0","2.0","1.0","0.0","1.0","0.0","1.0","2.0","1.0"
"116","2.0","0.0","1.0","2.0","1.0","2.0","0.0","0.0","2.0","0.0","1.0","2.0","2.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0","2.0","2.0","1.0","0.0"
"117","0.0","1.0","2.0","0.0","2.0","1.0","0.0","1.0","0.0","1.0","2.0","1.0","2.0","0.0","0.0","2.0","0.0","1.0","2.0","1.0","0.0","0.0","0.0","0.0"
"118","2.0","2.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","2.0","2.0","1.0","2.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0"
"119","0.0","0.0","2.0","0.0","2.0","2.0","0.0","2.0","0.0","2.0","2.0","0.0","2.0","2.0","0.0","1.0","0.0","1.0","2.0","0.0","2.0","0.0","0.0","2.0"
"120","0.0","2.0","2.0","0.0","2.0","0.0","2.0","2.0","0.0","2.0","1.0","0.0","2.0","0.0","2.0","2.0","2.0","2.0","1.0","0.0","0.0","0.0","1.0","2.0"
"121","0.0","0.0","2.0","2.0","2.0","1.0","0.0","2.0","0.0","1.0","2.0","2.0","2.0","2.0","0.0","2.0","0.0","0.0","1.0","0.0","2.0","2.0","1.0","0.0"
"122","2.0","1.0","0.0","1.0","0.0","1.0","2.0","1.0","2.0","1.0","0.0","1.0","0.0","1.0","2.0","2.0","2.0","1.0","0.0","2.0","0.0","2.0","0.0","1.0"
"123","2.0","1.0","1.0","0.0","0.0","0.0","2.0","2.0","0.0","2.0","2.0","0.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","1.0","1.0","0.0","1.0"
"124","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","0.0","2.0","0.0","1.0","2.0","1.0","2.0","1.0","1.0","2.0","1.0","2.0","0.0","0.0","1.0","0.0"
"125","2.0","2.0","0.0","2.0","0.0","0.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0"
"126","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","2.0","2.0","0.0","1.0","2.0","1.0","2.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0"
"127","1.0","1.0","1.0","1.0","0.0","2.0","1.0","2.0","0.0","1.0","2.0","0.0","2.0","1.0","2.0","0.0","0.0","1.0","0.0","2.0","0.0","0.0","2.0","2.0"
"128","1.0","2.0","0.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","2.0","2.0","0.0","0.0","1.0","1.0","1.0","2.0","0.0"
"129","2.0","0.0","1.0","2.0","0.0","2.0","2.0","0.0","2.0","0.0","0.0","1.0","2.0","0.0","1.0","2.0","0.0","2.0","1.0","0.0","2.0","0.0","0.0","2.0"
"130","1.0","1.0","0.0","1.0","2.0","2.0","0.0","2.0","2.0","1.0","2.0","2.0","0.0","0.0","1.0","0.0","0.0","2.0","0.0","2.0","1.0","1.0","0.0","2.0"
"131","1.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","1.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","0.0","2.0","2.0","0.0"
"132","0.0","0.0","2.0","0.0","2.0","2.0","2.0","2.0","2.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0"
"133","1.0","0.0","1.0","2.0","0.0","2.0","2.0","0.0","0.0","0.0","1.0","2.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","0.0","2.0","2.0","0.0"
"134","0.0","2.0","2.0","2.0","2.0","2.0","0.0","2.0","0.0","0.0","2.0","0.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0","2.0","2.0","2.0","0.0","1.0"
"135","1.0","0.0","2.0","1.0","0.0","0.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","2.0","1.0","1.0","0.0","1.0","1.0","1.0","2.0","2.0","2.0","0.0"
"136","2.0","0.0","0.0","2.0","0.0","2.0","2.0","0.0","0.0","0.0","1.0","2.0","0.0","2.0","0.0","0.0","0.0","2.0","0.0","2.0","0.0","1.0","2.0","2.0"
